,X_1,epsilon_2,sigma_2,mass_2,k_12,BoxLength,Dself_1,Dself_1_err,Dself_2,Dself_2_err,Viscosity,Viscosity_err,num_particles,visc_rel_err,zeta
725,0.7,0.6,1.0,1.0,-0.6,13.177,0.01895,3e-05,0.01836,3e-05,5.237,0.111,2000,2.1195340843994654,0.45769796360414444
726,0.7,0.5,1.0,1.0,0.05,13.6203,0.04616,4e-05,0.05446,0.00015,1.896,0.027,2000,1.4240506329113927,0.41444661577116215
727,0.7,0.5,1.0,1.0,0.0,13.5785,0.04432,5e-05,0.05115,8e-05,2.023,0.038,2000,1.8783984181908056,0.418285902803621
728,0.7,0.5,1.0,1.0,-0.3,13.388,0.03254,5e-05,0.03449,8e-05,2.881,0.051,2000,1.770218674071503,0.4363967493293447
729,0.7,0.5,1.0,1.0,-0.6,13.2445,0.02319,3e-05,0.02319,2e-05,4.207,0.08,2000,1.9015925837889234,0.45073565615108446
730,0.9,1.0,1.6,4.096,0.05,14.4718,0.03038,3e-05,0.01696,6e-05,3.27,0.065,2000,1.9877675840978593,0.45248025082308957
731,0.9,1.0,1.6,4.096,0.0,14.4497,0.02921,4e-05,0.01612,3e-05,3.435,0.067,2000,1.950509461426492,0.45455955672363557
732,0.9,1.0,1.6,4.096,-0.3,14.3292,0.02141,3e-05,0.01031,5e-05,4.983,0.108,2000,2.1673690547862736,0.46612398556662926
733,0.9,1.0,1.6,4.096,-0.6,14.2256,0.01473,2e-05,0.00594,2e-05,8.267,0.274,2000,3.3143824845772354,0.4763821780116578
734,0.9,0.8,1.6,4.096,0.05,14.5307,0.03318,3e-05,0.01952,2e-05,2.863,0.044,2000,1.5368494586098496,0.4470001563516508
735,0.9,0.8,1.6,4.096,0.0,14.5057,0.03253,7e-05,0.01885,5e-05,3.0,0.073,2000,2.433333333333333,0.4493153030836861
736,0.9,0.8,1.6,4.096,-0.3,14.3854,0.02523,3e-05,0.01296,5e-05,4.027,0.054,2000,1.3409485969704495,0.46068222662822533
737,0.9,0.8,1.6,4.096,-0.6,14.2866,0.0186,3e-05,0.00832,3e-05,6.153,0.119,2000,1.9340159271899886,0.47030611781354753
738,0.9,0.6,1.6,4.096,-0.3,14.4524,0.0299,2e-05,0.01665,6e-05,3.355,0.058,2000,1.7287630402384504,0.45430484161797735
739,0.9,0.6,1.6,4.096,-0.6,14.3579,0.02345,1e-05,0.01159,3e-05,4.596,0.181,2000,3.9382071366405564,0.46333436408832274
740,0.9,0.5,1.6,4.096,-0.3,14.4927,0.03266,2e-05,0.01908,5e-05,2.954,0.039,2000,1.3202437373053486,0.45052549993972435
741,0.9,0.5,1.6,4.096,-0.6,14.4009,0.02656,1e-05,0.01391,5e-05,3.855,0.093,2000,2.4124513618677046,0.4591963003912412
742,0.9,1.0,1.4,2.744,0.05,13.9924,0.02829,2e-05,0.01869,8e-05,3.486,0.031,2000,0.8892713711990821,0.44891903960819
743,0.9,1.0,1.4,2.744,0.0,13.9731,0.02712,3e-05,0.01767,3e-05,3.663,0.06,2000,1.638001638001638,0.4507817851908905
744,0.9,1.0,1.4,2.744,-0.3,13.8664,0.02017,2e-05,0.0115,4e-05,5.211,0.137,2000,2.629053924390712,0.4612681716402712
745,0.9,1.0,1.4,2.744,-0.6,13.7676,0.01393,1e-05,0.00673,3e-05,8.293,0.15,2000,1.8087543711563971,0.4712701597656651
746,0.9,0.8,1.4,2.744,0.05,14.0386,0.031,2e-05,0.02147,5e-05,3.101,0.041,2000,1.322154143824573,0.4445015306346127
747,0.9,0.8,1.4,2.744,0.0,14.0193,0.03004,5e-05,0.02053,4e-05,3.285,0.181,2000,5.509893455098934,0.4463398596405741
748,0.9,0.8,1.4,2.744,-0.3,13.9166,0.02348,2e-05,0.01425,4e-05,4.377,0.114,2000,2.604523646333105,0.4562944922622492
749,0.9,0.8,1.4,2.744,-0.6,13.8254,0.01744,2e-05,0.0092,3e-05,6.186,0.194,2000,3.136113805366958,0.4653841035614687
750,0.9,0.6,1.4,2.744,0.0,14.0791,0.03333,3e-05,0.0243,4e-05,2.828,0.014,2000,0.4950495049504951,0.44067658952667255
751,0.9,0.6,1.4,2.744,-0.3,13.9773,0.02753,1e-05,0.01802,6e-05,3.541,0.045,2000,1.2708274498729173,0.45037554479096514
752,0.9,0.6,1.4,2.744,-0.6,13.8921,0.02181,2e-05,0.01271,3e-05,4.773,0.074,2000,1.550387596899225,0.4587129046464742
753,0.9,0.5,1.4,2.744,-0.3,14.0149,0.03007,2e-05,0.02053,4e-05,3.195,0.055,2000,1.7214397496087637,0.44676037894823956
754,0.9,0.5,1.4,2.744,-0.6,13.931,0.02448,4e-05,0.01506,6e-05,4.129,0.056,2000,1.3562605957859049,0.45488098615758527
755,0.9,1.0,1.2,1.728,0.05,13.5964,0.02684,3e-05,0.02145,8e-05,3.596,0.038,2000,1.0567296996662958,0.44696712796189564
756,0.9,1.0,1.2,1.728,0.0,13.5811,0.0259,3e-05,0.02036,6e-05,3.779,0.033,2000,0.8732468907118286,0.44847944377115573
757,0.9,1.0,1.2,1.728,-0.3,13.4898,0.02007,2e-05,0.014,3e-05,5.05,0.115,2000,2.2772277227722775,0.45764724283248837
758,0.9,1.0,1.2,1.728,-0.6,13.4042,0.01492,2e-05,0.00905,3e-05,7.258,0.193,2000,2.6591347478644254,0.4664710386173372
759,0.9,0.8,1.2,1.728,0.05,13.6356,0.0293,3e-05,0.02458,5e-05,3.296,0.075,2000,2.275485436893204,0.44312333901774553
760,0.9,0.8,1.2,1.728,0.0,13.6198,0.02834,4e-05,0.02341,5e-05,3.435,0.132,2000,3.8427947598253276,0.4446672986924015
761,0.9,0.8,1.2,1.728,-0.3,13.5329,0.02277,2e-05,0.01676,6e-05,4.482,0.129,2000,2.8781793842034804,0.45328856656581185
762,0.9,0.8,1.2,1.728,-0.6,13.4539,0.0178,4e-05,0.01158,4e-05,5.931,0.175,2000,2.95059854999157,0.46132054539453754
763,0.9,0.6,1.2,1.728,0.05,13.6789,0.03194,2e-05,0.02838,8e-05,2.953,0.086,2000,2.9122925838130715,0.4389285788605094
764,0.9,0.6,1.2,1.728,0.0,13.6646,0.03124,4e-05,0.0274,9e-05,3.031,0.118,2000,3.893104585945232,0.440308037354313
765,0.9,0.6,1.2,1.728,-0.3,13.5849,0.02614,3e-05,0.02065,5e-05,3.702,0.03,2000,0.8103727714748784,0.4481031998778962
766,0.9,0.6,1.2,1.728,-0.6,13.5127,0.02142,3e-05,0.01513,2e-05,4.726,0.062,2000,1.3118916631400763,0.45532445659209514
767,0.9,0.5,1.2,1.728,0.0,13.6915,0.03281,2e-05,0.02969,0.0001,2.861,0.02,2000,0.6990562740300593,0.4377178834542057
768,0.9,0.5,1.2,1.728,-0.3,13.6158,0.0282,6e-05,0.02319,4e-05,3.387,0.041,2000,1.2105107764983762,0.4450593120394422
769,0.9,0.5,1.2,1.728,-0.6,13.5477,0.02364,5e-05,0.01757,5e-05,4.212,0.057,2000,1.3532763532763534,0.45180462213434397
770,0.9,1.0,1.0,1.0,0.05,13.2868,0.02619,4e-05,0.0267,4e-05,3.681,0.066,2000,1.7929910350448248,0.4464444460246574
771,0.9,1.0,1.0,1.0,0.0,13.2748,0.02546,5e-05,0.02548,6e-05,3.804,0.085,2000,2.2344900105152474,0.44765625584591257
772,0.9,1.0,1.0,1.0,-0.3,13.2001,0.02099,3e-05,0.0188,5e-05,4.683,0.039,2000,0.8327994875080077,0.4552992700823893
773,0.9,1.0,1.0,1.0,-0.6,13.1311,0.01712,2e-05,0.01374,3e-05,6.058,0.247,2000,4.07725321888412,0.4625144352900243
774,0.9,0.8,1.0,1.0,0.05,13.3165,0.02801,6e-05,0.0298,7e-05,3.413,0.093,2000,2.7248754761207152,0.4434639670587188
775,0.9,0.8,1.0,1.0,0.0,13.3042,0.02733,2e-05,0.02865,3e-05,3.488,0.048,2000,1.3761467889908257,0.44469507856690377
776,0.9,0.8,1.0,1.0,-0.3,13.2358,0.02308,2e-05,0.02168,7e-05,4.227,0.031,2000,0.7333806482138632,0.45162505724701
777,0.9,0.8,1.0,1.0,-0.6,13.1704,0.01927,2e-05,0.0163,2e-05,5.217,0.09,2000,1.725129384703853,0.45838639841489665
778,0.9,0.6,1.0,1.0,0.05,13.3503,0.03018,3e-05,0.03395,0.00015,3.128,0.047,2000,1.5025575447570332,0.44010423018093636
779,0.9,0.6,1.0,1.0,0.0,13.3391,0.0295,4e-05,0.03265,6e-05,3.226,0.035,2000,1.0849349039057659,0.44121374444658473
780,0.9,0.6,1.0,1.0,-0.3,13.2767,0.02558,3e-05,0.02555,9e-05,3.716,0.132,2000,3.552206673842842,0.4474640939746698
781,0.9,0.6,1.0,1.0,-0.6,13.2173,0.02196,4e-05,0.01988,5e-05,4.442,0.132,2000,2.971634398919406,0.4535241054875611
782,0.9,0.5,1.0,1.0,0.05,13.3668,0.03133,4e-05,0.03645,4e-05,3.0,0.08,2000,2.6666666666666665,0.43847644501004734
783,0.9,0.5,1.0,1.0,0.0,13.3578,0.03076,2e-05,0.03522,0.00012,3.097,0.087,2000,2.8091701646754923,0.43936333075492107
784,0.9,0.5,1.0,1.0,-0.3,13.3005,0.02707,1e-05,0.02809,0.0001,3.597,0.053,2000,1.4734500973033082,0.44506630435937994
785,0.9,0.5,1.0,1.0,-0.6,13.2449,0.02361,2e-05,0.02232,0.00011,4.108,0.083,2000,2.0204479065238563,0.450694820323504
786,0.1,1.0,1.6,4.096,0.05,26.2999,0.05223,0.00011,0.02496,3e-05,2.392,0.068,4000,2.8428093645484953,0.43593607892464914
787,0.1,1.0,1.6,4.096,0.0,26.2834,0.0502,0.00011,0.02454,2e-05,2.447,0.071,4000,2.9015120555782588,0.43675760069674757
788,0.1,1.0,1.6,4.096,-0.3,26.1754,0.03961,4e-05,0.02209,2e-05,2.752,0.079,4000,2.8706395348837215,0.44218613799917184
789,0.1,1.0,1.6,4.096,-0.6,26.0794,0.03152,5e-05,0.01987,4e-05,3.036,0.058,4000,1.9104084321475627,0.4470872847010582
790,0.1,0.8,1.6,4.096,0.05,27.0626,0.08781,0.00027,0.04671,3e-05,1.232,0.023,4000,1.8668831168831168,0.4001073686032183
791,0.1,0.8,1.6,4.096,0.0,27.0313,0.08448,0.00011,0.04593,3e-05,1.255,0.015,4000,1.1952191235059761,0.40149885187397627
792,0.1,0.8,1.6,4.096,-0.3,26.8706,0.06812,0.00016,0.04172,5e-05,1.384,0.028,4000,2.023121387283237,0.40874552697609295
793,0.1,0.8,1.6,4.096,-0.6,26.7217,0.05514,7e-05,0.03792,4e-05,1.537,0.024,4000,1.5614834092387768,0.41561656942664593
794,0.1,0.6,1.6,4.096,0.05,28.7248,0.16387,0.00033,0.09628,0.00011,0.571,0.014,4000,2.45183887915937,0.334590853285078
795,0.1,0.6,1.6,4.096,0.0,28.6578,0.15735,0.00015,0.09409,8e-05,0.579,0.007,4000,1.2089810017271159,0.3369430965296876
796,0.1,0.6,1.6,4.096,-0.3,28.328,0.12645,0.00033,0.08499,5e-05,0.654,0.015,4000,2.293577981651376,0.3488489047876179
797,0.1,0.6,1.6,4.096,-0.6,28.0488,0.10276,0.00033,0.07716,0.00013,0.726,0.013,4000,1.790633608815427,0.35937035433515024
798,0.1,0.5,1.6,4.096,0.05,30.6343,0.2494,0.00067,0.15302,0.0001,0.347,0.002,4000,0.5763688760806918,0.27584252646753754
799,0.1,0.5,1.6,4.096,0.0,30.5286,0.2397,0.00068,0.15081,0.00021,0.352,0.005,4000,1.4204545454545456,0.2787176292648415
800,0.1,0.5,1.6,4.096,-0.3,29.9386,0.18715,0.0004,0.13325,0.00011,0.399,0.005,4000,1.2531328320802004,0.2955225609079305
801,0.1,0.5,1.6,4.096,-0.6,29.4758,0.14981,0.00033,0.12032,0.0001,0.449,0.005,4000,1.1135857461024499,0.3096622762648398
802,0.1,1.0,1.4,2.744,0.05,23.0355,0.04179,0.00013,0.02505,2e-05,2.704,0.055,4000,2.034023668639053,0.44028228046498813
803,0.1,1.0,1.4,2.744,0.0,23.0186,0.04015,0.00014,0.02458,2e-05,2.816,0.074,4000,2.627840909090909,0.4412527436740111
804,0.1,1.0,1.4,2.744,-0.3,22.9217,0.03162,9e-05,0.02182,2e-05,3.187,0.036,4000,1.1295889551302165,0.44687253622874545
805,0.1,1.0,1.4,2.744,-0.6,22.8257,0.02495,7e-05,0.01921,2e-05,3.672,0.023,4000,0.6263616557734204,0.4525346333776774
806,0.1,0.8,1.4,2.744,0.05,23.6769,0.07202,0.0001,0.04708,4e-05,1.407,0.035,4000,2.4875621890547266,0.4054614951705955
807,0.1,0.8,1.4,2.744,0.0,23.6463,0.06921,0.00019,0.04609,5e-05,1.439,0.039,4000,2.710215427380125,0.4070376213779629
808,0.1,0.8,1.4,2.744,-0.3,23.4922,0.0558,8e-05,0.04128,3e-05,1.622,0.025,4000,1.5413070283600492,0.41510032043040584
809,0.1,0.8,1.4,2.744,-0.6,23.3543,0.04514,2e-05,0.03697,4e-05,1.845,0.048,4000,2.6016260162601625,0.42249694519661757
810,0.1,0.6,1.4,2.744,0.05,25.1376,0.13926,0.00024,0.09912,0.00018,0.634,0.008,4000,1.2618296529968456,0.33880725651790444
811,0.1,0.6,1.4,2.744,0.0,25.0698,0.13388,0.00034,0.09683,6e-05,0.649,0.006,4000,0.9244992295839752,0.34156355839365665
812,0.1,0.6,1.4,2.744,-0.3,24.7347,0.10717,0.00024,0.08561,5e-05,0.741,0.013,4000,1.7543859649122808,0.35563475402605915
813,0.1,0.6,1.4,2.744,-0.6,24.4599,0.08673,0.0001,0.07628,5e-05,0.843,0.02,4000,2.372479240806643,0.3677562868005121
814,0.1,0.5,1.4,2.744,0.05,27.2373,0.23041,0.00053,0.17322,0.00011,0.353,0.004,4000,1.13314447592068,0.2663372887055988
815,0.1,0.5,1.4,2.744,0.0,27.0641,0.21887,0.00094,0.16801,0.00012,0.365,0.002,4000,0.5479452054794521,0.2714834557966755
816,0.1,0.5,1.4,2.744,-0.3,26.3264,0.166,0.00023,0.14194,0.00011,0.43,0.003,4000,0.6976744186046512,0.2949508895850851
817,0.1,0.5,1.4,2.744,-0.6,25.8065,0.13074,0.00046,0.12393,9e-05,0.499,0.009,4000,1.8036072144288575,0.31313875090249055
818,0.1,1.0,1.2,1.728,0.05,19.8366,0.03324,7e-05,0.02523,2e-05,3.21,0.053,4000,1.6510903426791277,0.44412721183843445
819,0.1,1.0,1.2,1.728,0.0,19.8208,0.03181,3e-05,0.02464,4e-05,3.324,0.053,4000,1.5944645006016847,0.4451901565957995
820,0.1,1.0,1.2,1.728,-0.3,19.7247,0.02443,6e-05,0.02116,1e-05,3.886,0.038,4000,0.9778692743180648,0.45172889527959675
821,0.1,1.0,1.2,1.728,-0.6,19.6348,0.0187,1e-05,0.01802,1e-05,4.67,0.107,4000,2.291220556745182,0.45796221325386366
822,0.1,0.8,1.2,1.728,0.05,20.3716,0.0591,0.00012,0.04807,4e-05,1.613,0.034,4000,2.107873527588345,0.4100470302490789
823,0.1,0.8,1.2,1.728,0.0,20.3465,0.05692,0.00019,0.04704,3e-05,1.65,0.021,4000,1.272727272727273,0.41156643885441135
824,0.1,0.8,1.2,1.728,-0.3,20.1986,0.04514,4e-05,0.04109,5e-05,1.961,0.096,4000,4.895461499235084,0.42067362602229375
825,0.1,0.8,1.2,1.728,-0.6,20.0638,0.03581,0.0001,0.0358,2e-05,2.221,0.018,4000,0.8104457451598378,0.42920969294846434
826,0.1,0.6,1.2,1.728,0.05,21.602,0.11782,0.00012,0.10293,9e-05,0.722,0.021,4000,2.9085872576177287,0.34389606468115125
827,0.1,0.6,1.2,1.728,0.0,21.5474,0.11354,0.00022,0.10066,8e-05,0.733,0.008,4000,1.0914051841746248,0.34651693929788463
828,0.1,0.6,1.2,1.728,-0.3,21.2157,0.08977,0.00026,0.0865,9e-05,0.865,0.01,4000,1.1560693641618498,0.3630253847493286
829,0.1,0.6,1.2,1.728,-0.6,20.9471,0.07172,0.00017,0.07505,8e-05,1.02,0.007,4000,0.6862745098039216,0.37717020105646193
830,0.1,0.5,1.2,1.728,0.05,23.9119,0.21518,0.00042,0.20246,0.00015,0.351,0.007,4000,1.9943019943019946,0.25355187931880635
831,0.1,0.5,1.2,1.728,0.0,23.6311,0.20012,0.00046,0.19066,0.00025,0.373,0.01,4000,2.680965147453083,0.26269830904065433
832,0.1,0.5,1.2,1.728,-0.3,22.654,0.14441,0.0003,0.14922,0.00014,0.484,0.005,4000,1.0330578512396695,0.29817717977289293
833,0.1,0.5,1.2,1.728,-0.6,22.0582,0.11097,0.00033,0.12378,0.00014,0.594,0.006,4000,1.0101010101010102,0.3229972917816759
834,0.1,1.0,1.0,1.0,0.05,16.741,0.02707,4e-05,0.02664,4e-05,3.658,0.07,4000,1.9136139967195192,0.44638996653060453
835,0.1,1.0,1.0,1.0,0.0,16.7235,0.02579,7e-05,0.02578,4e-05,3.786,0.102,4000,2.6941362916006337,0.44779278325068755
836,0.1,1.0,1.0,1.0,-0.3,16.6304,0.01913,4e-05,0.02132,1e-05,4.674,0.038,4000,0.8130081300813007,0.45535543882200447
837,0.1,1.0,1.0,1.0,-0.6,16.5456,0.014,4e-05,0.01741,2e-05,5.946,0.172,4000,2.8927009754456776,0.46239278754179985
838,0.1,0.8,1.0,1.0,0.05,17.1788,0.04941,4e-05,0.05089,2e-05,1.849,0.034,4000,1.8388318009734994,0.41312373118498696
839,0.1,0.8,1.0,1.0,0.0,17.1525,0.04739,7e-05,0.04948,3e-05,1.905,0.041,4000,2.1522309711286094,0.4150269794982672
840,0.1,0.8,1.0,1.0,-0.3,17.004,0.03647,7e-05,0.04161,2e-05,2.313,0.023,4000,0.9943795936013833,0.4259958073058449
841,0.1,0.8,1.0,1.0,-0.6,16.8727,0.02785,6e-05,0.03486,3e-05,2.87,0.043,4000,1.4982578397212543,0.43601844268304096
842,0.1,0.6,1.0,1.0,0.05,18.1741,0.09984,0.00022,0.10866,8e-05,0.822,0.01,4000,1.2165450121654502,0.3488991196010432
843,0.1,0.6,1.0,1.0,0.0,18.1092,0.09542,0.00019,0.1051,7e-05,0.86,0.012,4000,1.3953488372093024,0.35266374753834734
844,0.1,0.6,1.0,1.0,-0.3,17.7922,0.0739,0.00013,0.08735,2e-05,1.056,0.023,4000,2.1780303030303028,0.3718516032420347
845,0.1,0.6,1.0,1.0,-0.6,17.5365,0.05755,0.0001,0.0732,6e-05,1.284,0.023,4000,1.791277258566978,0.3883558530383413
846,0.1,0.5,1.0,1.0,-0.3,18.8815,0.11956,0.00021,0.14953,7e-05,0.603,0.012,4000,1.9900497512437811,0.3111351910276394
847,0.1,0.5,1.0,1.0,-0.6,18.3344,0.08988,0.00013,0.11895,8e-05,0.767,0.021,4000,2.7379400260756195,0.3398274897077777
848,0.3,1.0,1.6,4.096,0.05,24.7011,0.04928,6e-05,0.02431,1e-05,2.413,0.053,4000,2.1964359718193123,0.44013430604605835
849,0.3,1.0,1.6,4.096,0.0,24.6548,0.04658,5e-05,0.02323,5e-05,2.51,0.063,4000,2.50996015936255,0.44261859038855206
850,0.3,1.0,1.6,4.096,-0.3,24.395,0.03188,3e-05,0.01713,3e-05,3.527,0.084,4000,2.3816274454210378,0.45691102245373744
851,0.3,1.0,1.6,4.096,-0.6,24.1673,0.02101,2e-05,0.01209,2e-05,5.057,0.059,4000,1.1666996242831718,0.46994788861900083
852,0.3,0.8,1.6,4.096,0.05,25.2787,0.07606,0.00014,0.04159,5e-05,1.373,0.041,4000,2.9861616897305177,0.4106481728628032
853,0.3,0.8,1.6,4.096,0.0,25.2129,0.0724,0.00013,0.03985,5e-05,1.449,0.04,4000,2.7605244996549345,0.4138716690421445
854,0.3,0.8,1.6,4.096,-0.3,24.8474,0.05229,5e-05,0.03043,4e-05,1.925,0.024,4000,1.2467532467532467,0.43240553857949837
855,0.3,0.8,1.6,4.096,-0.6,24.5425,0.03696,6e-05,0.02285,2e-05,2.631,0.094,4000,3.5727860129228435,0.4487223519996826
856,0.3,0.6,1.6,4.096,0.05,26.4403,0.12557,6e-05,0.07761,9e-05,0.706,0.008,4000,1.13314447592068,0.35886819219949834
857,0.3,0.6,1.6,4.096,0.0,26.3188,0.12031,0.00014,0.07429,9e-05,0.745,0.02,4000,2.684563758389262,0.36386128665086853
858,0.3,0.6,1.6,4.096,-0.3,25.6913,0.08936,0.00014,0.05672,6e-05,0.997,0.022,4000,2.206619859578736,0.3911792962046947
859,0.3,0.6,1.6,4.096,-0.6,25.2136,0.06565,3e-05,0.04367,1e-05,1.326,0.014,4000,1.0558069381598794,0.41383719929662155
860,0.3,0.5,1.6,4.096,-0.3,26.5058,0.12194,0.00015,0.08231,8e-05,0.675,0.013,4000,1.9259259259259258,0.3562143019856507
861,0.3,0.5,1.6,4.096,-0.6,25.8266,0.09028,0.00016,0.06299,8e-05,0.893,0.012,4000,1.3437849944008957,0.3850635350772548
862,0.3,1.0,1.4,2.744,0.05,21.9079,0.04031,1e-05,0.02479,4e-05,2.737,0.022,4000,0.8037997807818779,0.4423497770561822
863,0.3,1.0,1.4,2.744,0.0,21.8665,0.03799,8e-05,0.02358,4e-05,2.846,0.057,4000,2.0028109627547437,0.44486704895386375
864,0.3,1.0,1.4,2.744,-0.3,21.6302,0.02514,4e-05,0.01675,1e-05,4.143,0.092,4000,2.2206130823075068,0.45960681226170524
865,0.3,1.0,1.4,2.744,-0.6,21.4286,0.01584,1e-05,0.01127,1e-05,6.321,0.086,4000,1.3605442176870748,0.47270116006229623
866,0.3,0.8,1.4,2.744,0.05,22.3945,0.06305,6e-05,0.04218,4e-05,1.564,0.019,4000,1.2148337595907928,0.414136921762799
867,0.3,0.8,1.4,2.744,0.0,22.3348,0.05996,0.00012,0.04029,3e-05,1.643,0.031,4000,1.8867924528301887,0.4174667191116039
868,0.3,0.8,1.4,2.744,-0.3,22.0028,0.04215,5e-05,0.02975,1e-05,2.27,0.048,4000,2.1145374449339207,0.4366507485125381
869,0.3,0.8,1.4,2.744,-0.6,21.7293,0.02867,2e-05,0.02141,2e-05,3.24,0.105,4000,3.2407407407407405,0.4533471132053358
870,0.3,0.6,1.4,2.744,0.05,23.3677,0.10497,0.00022,0.07847,0.00012,0.812,0.01,4000,1.231527093596059,0.36451898904393104
871,0.3,0.6,1.4,2.744,0.0,23.2575,0.10071,0.0001,0.0747,0.00016,0.857,0.021,4000,2.4504084014002334,0.3697251327317777
872,0.3,0.6,1.4,2.744,-0.3,22.6833,0.07317,0.0001,0.05515,6e-05,1.177,0.025,4000,2.1240441801189465,0.3985192942605567
873,0.3,0.6,1.4,2.744,-0.6,22.2627,0.05241,5e-05,0.04115,3e-05,1.622,0.019,4000,1.1713933415536373,0.4215358933982477
874,0.3,0.5,1.4,2.744,-0.3,23.3435,0.10113,0.00023,0.0801,6e-05,0.799,0.009,4000,1.1264080100125156,0.3656538455633646
875,0.3,0.5,1.4,2.744,-0.6,22.7317,0.0729,0.0001,0.05898,3e-05,1.107,0.025,4000,2.2583559168925023,0.3959791462002672
876,0.3,1.0,1.2,1.728,0.05,19.2442,0.03308,5e-05,0.0256,3e-05,3.095,0.075,4000,2.4232633279483036,0.4436300085156118
877,0.3,1.0,1.2,1.728,0.0,19.2021,0.03078,4e-05,0.02405,2e-05,3.31,0.023,4000,0.6948640483383686,0.44655434517128806
878,0.3,1.0,1.2,1.728,-0.3,18.985,0.01903,4e-05,0.01586,2e-05,5.229,0.115,4000,2.199273283610633,0.46204970400733786
879,0.3,1.0,1.2,1.728,-0.6,18.8062,0.01082,1e-05,0.00961,1e-05,9.158,0.303,4000,3.3085826599694257,0.4753542153589868
880,0.3,0.8,1.2,1.728,0.05,19.6497,0.05251,4e-05,0.04351,6e-05,1.804,0.022,4000,1.219512195121951,0.41672804455359025
881,0.3,0.8,1.2,1.728,0.0,19.5929,0.04958,7e-05,0.0411,3e-05,1.915,0.037,4000,1.9321148825065273,0.42036285704713927
882,0.3,0.8,1.2,1.728,-0.3,19.2894,0.03312,5e-05,0.02872,4e-05,2.839,0.089,4000,3.134906657273688,0.44051869464271526
883,0.3,0.8,1.2,1.728,-0.6,19.0467,0.02106,3e-05,0.01926,1e-05,4.344,0.131,4000,3.0156537753222836,0.45757393403919633
884,0.3,0.6,1.2,1.728,0.05,20.4398,0.08822,0.0001,0.08012,8e-05,0.952,0.009,4000,0.9453781512605042,0.37024617014430844
885,0.3,0.6,1.2,1.728,0.0,20.334,0.08402,0.00012,0.07546,9e-05,1.018,0.006,4000,0.5893909626719057,0.376055585115916
886,0.3,0.6,1.2,1.728,-0.3,19.8223,0.05878,8e-05,0.05333,4e-05,1.471,0.031,4000,2.107409925220938,0.4059367466644728
887,0.3,0.6,1.2,1.728,-0.6,19.4549,0.04014,8e-05,0.03775,6e-05,2.133,0.064,4000,3.0004688232536334,0.42937177486126127
888,0.3,0.5,1.2,1.728,0.0,21.1528,0.11563,0.00016,0.11329,0.00016,0.662,0.007,4000,1.0574018126888218,0.33405418069405846
889,0.3,0.5,1.2,1.728,-0.3,20.3204,0.08178,7e-05,0.07677,0.00014,0.995,0.013,4000,1.306532663316583,0.3768111479465647
890,0.3,0.5,1.2,1.728,-0.6,19.8046,0.0567,6e-05,0.05434,6e-05,1.455,0.013,4000,0.8934707903780068,0.4070261153763222
891,0.3,1.0,1.0,1.0,0.05,16.7602,0.02788,3e-05,0.02766,3e-05,3.528,0.078,4000,2.2108843537414966,0.44485760902140514
892,0.3,1.0,1.0,1.0,0.0,16.7245,0.02585,4e-05,0.02584,4e-05,3.837,0.09,4000,2.3455824863174355,0.4477124640765792
893,0.3,1.0,1.0,1.0,-0.3,16.5256,0.01505,2e-05,0.01598,3e-05,6.431,0.078,4000,1.2128751360597108,0.46407364374488497
894,0.3,0.8,1.0,1.0,0.05,17.0905,0.04439,5e-05,0.04632,4e-05,2.068,0.016,4000,0.7736943907156674,0.4195602231587508
895,0.3,0.8,1.0,1.0,0.0,17.036,0.04153,7e-05,0.04337,4e-05,2.219,0.021,4000,0.9463722397476342,0.42359977371097357
896,0.3,0.8,1.0,1.0,-0.3,16.7621,0.02614,2e-05,0.0284,3e-05,3.489,0.053,4000,1.5190599025508742,0.44470635106687745
897,0.3,0.8,1.0,1.0,-0.6,16.5566,0.01573,2e-05,0.01795,1e-05,5.896,0.08,4000,1.3568521031207599,0.4614717755967953
898,0.3,0.6,1.0,1.0,0.05,17.6977,0.0742,0.00012,0.08279,9e-05,1.137,0.019,4000,1.6710642040457342,0.37784016897648537
899,0.3,0.6,1.0,1.0,0.0,17.6032,0.06995,9e-05,0.07739,7e-05,1.22,0.032,4000,2.6229508196721314,0.38395802035079524
900,0.3,0.6,1.0,1.0,-0.3,17.1659,0.04662,4e-05,0.05207,6e-05,1.878,0.045,4000,2.3961661341853038,0.4140558061791741
901,0.3,0.6,1.0,1.0,-0.6,16.8588,0.03025,4e-05,0.03498,4e-05,2.888,0.052,4000,1.8005540166204987,0.4370978174977629
902,0.3,0.5,1.0,1.0,0.05,18.3602,0.1013,0.0002,0.12232,9e-05,0.765,0.014,4000,1.8300653594771243,0.33839691138174316
903,0.3,0.5,1.0,1.0,0.0,18.1779,0.09569,0.0001,0.11209,0.00011,0.837,0.025,4000,2.986857825567503,0.34868035843747813
904,0.3,0.5,1.0,1.0,-0.3,17.5129,0.06431,7e-05,0.07345,7e-05,1.309,0.018,4000,1.3750954927425514,0.38992798920647265
905,0.3,0.5,1.0,1.0,-0.6,17.1035,0.04279,4e-05,0.0499,2e-05,1.99,0.022,4000,1.1055276381909547,0.4186042542162975
906,0.5,1.0,1.6,4.096,0.05,22.8846,0.04503,5e-05,0.02304,4e-05,2.497,0.035,4000,1.4016820184221068,0.44527474121761557
